Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
53,-85,-16,-9,8,-74,2,4
55,-84.5,-16.5,-5,8,-74,1,2
55,-84,-17,-1,8,-74,2,4
55,-92,-18,-3,6,-84,0,0
55,-92,-18,-3,6,-94,2,4
55,-100,-19,-8,7,-90,0,1
55,-100,-19,-8,7,-92,0,0
49,-96,-21,-13,8,-94,14037,113
43,-96,-21,-13,8,-94,0,0
43,-97,-25,-14,4,-94,0,0
43,-97,-15,-5,11,-94,0,0
43,-98,-14,-5,11,-94,2,1
43,-98,-14,-5,12,-94,0,0
43,-98,-18,-5,9,-94,2,4
43,-98,-18,-5,12,-94,0,0
43,-97,-16,-6,12,-94,2,4
43,-97,-16,-6,12,-94,0,0
43,-98,-15,-5,12,-94,2,4
43,-98,-15,-5,12,-94,0,0
43,-97,-13,-5,13,-94,0,0
43,-97,-13,-5,13,-94,0,0
43,-98,-14,-6,13,-94,0,0
43,-98,-14,-6,13,-94,0,0
43,-98,-16,-9,13,-94,0,0
43,-98,-16,-9,13,-94,0,0
43,-100,-17,-7,13,-94,0,0
43,-100,-17,-7,11,-94,0,0
43,-100,-17,-4,10,-94,15,26
43,-100,-17,-4,15,-89,0,0
43,-97,-15,-8,9,-94,0,0
43,-97,-15,-8,5,-94,0,0
43,-103,-20,-8,7,-94,0,0
43,-103,-20,-8,7,-94,0,0
44,-103.5,-18.5,-7.5,7,-94,1,2
44,-104,-17,-7,7,-94,0,0
44,-107,-23,-9,7,-94,2,4
44,-107,-23,-9,2,-94,0,0
44,-93,-9,5,2,-94,2,4
44,-93,-9,5,2,-78,0,0
49.5,-91,-6,6,6,-74,0,0
55,-91,-6,6,6,-74,0,0
55,-91,-8,7,6,-74,0,0
55,-91,-8,7,6,-71,0,0
55,-80,-8,16,6,-71,8506,189
55,-80,-8,16,15,-54,7078,142
54,-73,-11,23,11,-56,0,0
54,-73,-11,23,1,-62,0,0
54,-77,-12,8,1,-62,0,0
54,-77,-12,8,11,-69,0,0
54,-88,-14,2,11,-69,0,0
56,-88,-14,2,5,-72,2,4
58,-93,-17,-6,7,-76,0,1
58,-93,-17,-6,8,-78,134,70
58,-86,-12,-6,8,-78,23,14
58,-86,-12,-6,6,-68,2,4
58,-85,-7,6,6,-68,0,0
58,-85,-7,6,6,-68,0,0
56,-84,-9,9,9,-65,138,54
56,-83,-11,12,12,-63,0,0
56,-81,-7,9,12,-63,0,0
56,-81,-7,9,12,-63,23,4
56,-80,-10,8,12,-61,27,11
56,-80,-10,8,11,-63,0,0
55.5,-81,-12,13,11,-63,0,0
55,-81,-12,13,13,-65,0,0
55,-82,-10,12,11,-68,0,0
55,-82,-10,12,11,-68,0,0
55,-79,-9,11,15,-62,0,0
55,-79,-9,11,15,-60,0,0
55,-79,-12,17,15,-60,0,0
54,-79,-12,17,15,-60,1,2
54,-76,-9,12,15,-57,0,0
54,-76,-9,12,15,-57,2,4
54,-73,-6,12,15,-57,0,0
54,-73,-6,12,15,-57,2,4
54,-74,-9,11,15,-57,0,0
54,-74,-9,11,15,-57,6,9
54,-71,-12,13,15,-54,28,9
54,-71,-12,13,9,-56,0,0
37.5,-76,-9,12,10,-59,0,0
21,-76,-9,12,10,-59,0,0
21,-77,-7,11,14,-61,15,26
21,-77,-7,11,11,-59,0,0
21,-79,-11,12,11,-59,0,0
21,-79,-11,12,13,-62,5641,127
21,-81,-11,14,11,-62,4525,110
21,-81,-11,14,11,-60,3689,77
21,-77,-12,13,11,-60,2647,52
21,-77,-12,13,11,-60,0,0
21,-74,-7,15,11,-60,0,0
21,-74,-7,15,10,-65,0,0
21,-74,-8,13,15,-63,2,4
21,-74,-8,13,15,-54,0,0
21,-76,-11,12,15,-57,2,4
21,-76,-11,12,11,-63,0,0
21,-79,-12,13,12,-69,0,0
21,-79,-12,13,12,-69,0,0
21,-83,-12,5,12,-69,0,0
21,-83,-12,5,9,-66,0,0
21,-88,-12,8,11,-71,0,0
22.5,-88,-12,8,11,-63,0,0
24,-85,-12,4,15,-67,0,0
24,-85,-12,4,13,-62,0,0
24,-81,-7,11,15,-64,0,0
24,-81,-7,11,15,-64,0,0
24,-80,-6,11,15,-64,0,0
24,-80,-6,11,15,-64,0,0
24,-79,-8,11,15,-62,0,0
24,-79,-8,11,15,-62,0,0
24,-85,-10,9,13,-65,2,4
24,-85,-10,9,13,-65,0,0
24,-82,-12,11,13,-65,2,4
24,-82,-12,11,13,-65,0,0
24,-82,-7,6,13,-65,2,4
24,-82,-7,6,13,-65,0,0
24,-81,-6,15,13,-65,0,0
24,-81,-6,15,13,-65,0,0
24,-81,-6,8,13,-65,0,0
24,-81,-6,8,13,-65,0,0
24,-81,-8,9,13,-65,0,0
24,-81,-8,9,14,-61,0,0
24,-89,-9,7,14,-61,0,0
24,-89,-9,7,9,-72,0,0
24,-84,-11,8,9,-72,0,0
24,-84,-11,8,12,-74,0,0
24,-91,-11,7,12,-74,0,0
24,-91,-11,7,12,-74,0,0
24,-91,-12,9,12,-74,0,0
24,-91,-12,9,12,-74,5904,129
24,-91,-12,8,12,-76,8080,160
24,-91,-12,8,12,-74,5561,121
24,-91,-12,8,12,-74,2531,48
24,-91,-12,8,12,-74,2,4
24,-92,-9,7,12,-74,0,0
24,-92,-9,7,12,-74,0,0
24,-90,-10,8,12,-74,0,0
8,-87,-8,8,12,-69,14,26
8,-87,-8,8,12,-69,0,0
8,-84,-6,14,12,-67,0,0
8,-84,-6,14,12,-67,0,0
8,-84,-6,10,12,-67,0,0
8,-84,-6,10,12,-67,0,0
8,-88,-11,5,15,-70,0,0
8,-88,-11,5,15,-66,0,0
8,-84,-7,14,15,-66,57,34
8,-84,-7,14,15,-69,79,15
8,-84,-7,10,15,-66,0,0
8,-84,-7,10,15,-66,2,4
8,-79,-9,16,15,-66,0,0
8,-79,-9,16,15,-66,2,4
8,-84,-10,9,15,-66,0,0
8,-84,-10,9,15,-66,2,4
8,-77,-6,11,12,-60,0,0
8,-77,-6,11,12,-60,0,0
8,-80,-12,10,12,-60,0,0
8,-80,-12,10,15,-65,0,0
8,-79,-11,12,15,-62,0,0
8,-79,-11,12,15,-62,0,0
8,-82,-11,8,15,-62,0,0
8,-82,-11,8,15,-65,0,0
8,-80,-10,11,15,-65,0,0
8,-80,-10,11,15,-65,0,0
8,-79,-6,10,15,-62,0,0
8,-79,-6,10,15,-62,0,0
8,-80,-9,10,15,-62,0,0
8,-80,-9,10,15,-62,0,0
8,-81,-11,7,15,-62,0,0
8,-81,-11,7,15,-64,2,4
8,-78,-11,16,14,-61,3,12
8,-78,-11,16,14,-61,2,4
8,-80,-12,15,12,-63,2,4
8,-80,-12,15,12,-63,3703,70
8,-81,-8,7,14,-65,9802,189
8,-81,-8,7,14,-65,10521,182
8,-81,-13,13,14,-65,0,0
8,-81,-13,13,14,-65,0,0
8,-82,-12,8,14,-65,0,0
8,-82,-12,8,14,-65,0,0
8,-82,-8,8,14,-65,0,0
8,-82,-8,8,14,-65,0,0
8,-82,-9,10,14,-65,0,0
8,-82,-9,10,14,-65,0,0
8,-82,-8,8,14,-65,0,0
8,-82,-8,8,14,-65,0,0
8,-81,-10,8,14,-65,0,0
8,-81,-10,8,14,-65,0,0
8,-81,-13,10,14,-65,2,4
8,-81,-13,10,14,-65,0,0
8,-82,-13,13,14,-65,2,4
8,-82,-13,13,14,-65,0,0
8,-82,-8,12,14,-65,2,4
8,-82,-8,12,9,-67,0,0
8,-84,-12,11,13,-63,17,26
8,-84,-12,11,13,-63,0,0
8,-81,-10,9,13,-66,0,0
8,-81,-10,9,13,-66,0,0
8,-81,-12,4,12,-64,0,0
8,-81,-12,4,12,-64,0,0
8,-82,-12,2,12,-64,0,0
8,-82,-12,2,12,-64,102,25
8,-81,-12,6,12,-64,2,1
8,-81,-12,6,12,-64,58,20
8,-82,-13,8,12,-64,0,0
8,-82,-13,8,12,-64,0,0
8,-82,-9,11,12,-64,0,0
8,-82,-9,11,12,-64,0,0
8,-81,-9,6,12,-64,3,7
8,-81,-9,6,12,-64,0,0
8,-82,-12,6,12,-64,2,4
8,-82,-12,6,12,-64,0,0
8,-84,-10,3,9,-66,5,10
8,-84,-10,3,9,-66,3,6
8,-84,-12,2,9,-66,29,3
8,-84,-12,2,13,-68,0,3
8,-83,-8,9,12,-66,12,3
8,-83,-8,9,12,-66,0,0
8,-82,-12,13,12,-66,0,0
8,-82,-12,13,12,-66,0,2
8,-82,-13,9,12,-66,1,1
8,-82,-13,9,12,-66,1,1
8,-83,-13,6,12,-66,0,0
8,-83,-13,6,12,-66,0,0
8,-83,-13,23,12,-66,0,0
8,-83,-13,23,12,-66,0,0
8,-83,-13,7,12,-66,0,1
8,-83,-13,7,12,-66,3,7
8,-82,-13,7,12,-66,0,0
8,-82,-13,7,12,-66,2,4
8,-82,-13,13,12,-66,5976,132
8,-82,-13,13,12,-66,4983,123
8,-83,-12,9,12,-66,2938,65
8,-83,-12,9,12,-64,303,13
8,-81,-12,13,12,-64,0,0
8,-81,-12,13,12,-64,0,0
8,-82,-13,6,12,-64,0,0
8,-82,-13,6,12,-64,0,0
8,-82,-13,6,12,-64,0,0
8,-82,-13,6,12,-64,0,0
8,-82,-13,4,12,-64,1,2
8,-82,-13,4,12,-64,0,0
8,-82,-13,6,12,-64,1,1
8,-82,-13,6,12,-64,0,0
8,-82,-10,5,12,-64,0,0
8,-82,-10,5,12,-64,0,0
8,-81,-11,13,12,-64,0,0
8,-81,-11,13,12,-64,2,4
8,-82,-13,13,12,-64,0,0
8,-82,-13,13,12,-64,17,31
8,-82,-12,13,12,-64,0,0
8,-82,-12,13,12,-64,2,4
8,-81,-12,9,12,-64,0,0
8,-81,-12,9,12,-64,0,0
8,-81,-12,13,12,-64,0,0
8,-81,-12,13,12,-62,0,0
8,-80,-12,8,12,-62,0,0
8,-80,-12,8,13,-64,0,11
8,-81,-12,5,13,-64,0,0
8,-81,-12,5,13,-64,0,0
8,-81,-11,6,13,-64,0,0
8,-81,-11,6,13,-64,0,0
8,-81,-12,13,13,-64,0,0
8,-81,-12,13,13,-64,0,0
8,-81,-13,12,13,-64,0,0
8,-81,-13,12,13,-64,0,0
8,-80,-12,13,13,-64,2,5
8,-80,-12,13,13,-64,0,0
8,-81,-9,12,13,-64,2,4
8,-81,-9,12,13,-64,0,0
8,-81,-8,12,13,-64,2,5
8,-81,-8,12,13,-64,0,0
8,-80,-11,12,14,-62,1,1
8,-80,-11,12,14,-62,0,0
8,-81,-8,12,14,-62,0,0
8,-81,-8,12,14,-62,7508,134
8,-79,-11,12,14,-62,10682,167
8,-79,-11,12,14,-62,0,0
8,-81,-8,13,13,-64,2,2
8,-81,-8,13,13,-64,0,0
8,-80,-8,23,13,-64,0,0
8,-80,-8,23,13,-64,0,0
8,-81,-9,17,13,-64,0,0
8,-81,-9,17,13,-64,0,0
8,-81,-9,8,13,-64,0,0
8,-81,-9,8,13,-64,1,2
8,-81,-8,12,13,-64,2,4
8,-81,-8,12,13,-64,0,0
8,-81,-8,13,13,-64,2,4
8,-81,-8,13,13,-64,2,4
8,-81,-7,14,13,-64,0,0
8,-81,-7,14,13,-64,0,0
8,-81,-8,7,13,-64,0,0
8,-81,-8,7,13,-64,0,0
8,-80,-10,13,13,-64,11,1
8,-80,-10,13,13,-64,0,0
8,-79,-11,13,13,-64,0,0
8,-79,-11,13,14,-62,0,0
8,-79,-9,13,14,-62,0,0
8,-79,-9,13,14,-62,0,0
8,-81,-8,9,14,-62,0,0
8,-81,-8,9,15,-64,0,0
8,-80,-10,22,15,-64,0,0
8,-80,-10,22,15,-64,0,0
8,-79,-8,9,14,-62,0,0
8,-79,-8,9,13,-65,18,37
8,-81,-10,12,13,-65,15,15
8,-81,-10,12,13,-65,2,4
8,-82,-8,13,13,-65,0,0
8,-82,-8,13,13,-65,2,4
8,-82,-7,12,12,-63,0,0
8,-82,-7,12,12,-63,0,0
8,-79,-8,12,12,-63,0,0
8,-79,-8,12,12,-63,0,0
8,-81,-7,7,12,-63,0,0
8,-81,-7,7,12,-63,0,0
8,-80,-8,11,12,-63,0,0
8,-80,-8,11,12,-63,0,0
8,-81,-9,12,12,-63,5680,126
8,-81,-9,12,12,-63,8961,186
8,-81,-13,7,12,-63,523,9
8,-81,-13,7,12,-63,0,0
8,-80,-12,9,12,-63,0,0
8,-80,-12,9,12,-63,1,0
8,-81,-10,11,12,-63,0,0
8,-81,-10,11,12,-63,2,5
8,-81,-9,12,12,-63,0,0
8,-81,-9,12,12,-63,2,4
8,-81,-9,10,12,-63,2,4
8,-81,-9,10,12,-63,0,0
8,-81,-9,10,12,-63,0,0
8,-81,-9,10,12,-63,1,1
8,-81,-11,19,12,-63,0,0
8,-81,-11,19,11,-65,0,0
8,-81,-11,10,11,-65,0,0
8,-81,-11,10,11,-65,0,0
8,-82,-9,9,11,-65,0,0
8,-82,-9,9,11,-65,0,0
8,-80,-12,10,11,-65,0,0
8,-80,-12,10,11,-65,0,0
8,-81,-9,11,11,-65,0,0
8,-81,-9,11,11,-65,0,0
8,-81,-9,14,11,-65,0,0
8,-81,-9,14,14,-63,0,0
8,-80,-11,11,14,-63,2,4
8,-80,-11,11,14,-63,0,0
8,-81,-10,9,14,-63,2,4
8,-81,-10,9,14,-63,0,0
8,-80,-9,12,14,-63,2,4
8,-80,-9,12,14,-63,0,0
8,-80,-7,15,14,-63,0,0
8,-80,-7,15,14,-63,0,0
8,-80,-11,7,14,-63,0,0
8,-80,-11,7,14,-63,0,0
8,-81,-9,26,14,-63,0,0
8,-81,-9,26,14,-63,0,0
8,-79,-10,13,14,-63,0,0
8,-79,-10,13,14,-63,0,0
8,-79,-8,11,14,-63,0,0
8,-79,-8,11,14,-63,0,0
8,-79,-9,10,14,-63,0,0
8,-79,-9,10,14,-63,1251,61
8,-79,-13,13,14,-63,6420,147
8,-79,-13,13,14,-63,4656,105
8,-80,-12,14,14,-63,4044,83
8,-80,-12,14,14,-63,0,0
8,-79,-12,13,14,-63,2,4
8,-79,-12,13,14,-63,2,4
8,-80,-13,13,14,-63,0,0
8,-80,-13,13,14,-63,0,0
8,-81,-13,13,14,-63,0,0
8,-81,-13,13,14,-63,0,0
8,-81,-12,18,14,-63,0,0
8,-81,-12,18,14,-63,0,0
8,-81,-13,12,14,-63,0,0
8,-81,-13,12,14,-63,0,0
8,-80,-13,12,14,-63,0,0
8,-80,-13,12,14,-63,0,0
8,-80,-13,12,14,-63,0,0
8,-80,-13,12,14,-63,0,0
8,-80,-13,16,14,-63,0,0
8,-80,-13,16,14,-63,0,0
8,-80,-13,18,14,-63,0,0
8,-80,-13,18,14,-63,2,5
8,-80,-11,11,14,-63,0,0
8,-80,-11,11,14,-63,2,4
8,-81,-12,11,14,-63,0,0
8,-81,-12,11,14,-63,2,4
8,-80,-9,12,14,-63,0,0
8,-80,-9,12,14,-63,0,0
8,-81,-12,17,14,-63,0,0
8,-81,-12,17,14,-63,0,0
8,-81,-13,13,14,-63,0,0
8,-81,-13,13,14,-63,0,0
8,-81,-13,11,14,-63,0,0
8,-81,-13,11,14,-63,0,0
8,-80,-13,13,14,-63,0,0
8,-80,-13,13,14,-63,0,0
8,-80,-11,12,14,-63,0,0
8,-80,-11,12,14,-63,0,0
8,-80,-11,10,14,-63,0,0
8,-80,-11,10,14,-63,0,0
8,-80,-12,18,14,-63,0,0
8,-80,-12,18,14,-63,2,4
8,-80,-13,13,14,-63,0,0
8,-80,-13,13,14,-63,0,0
8,-80,-12,11,14,-63,4819,104
8,-80,-12,11,14,-63,5288,132
8,-80,-12,10,14,-63,2762,73
8,-80,-12,10,14,-63,3241,82
8,-80,-12,10,14,-63,3342,75
8,-80,-12,10,14,-63,1301,20
8,-80,-13,14,14,-63,0,0
8,-80,-13,14,14,-63,0,0
8,-81,-13,6,14,-63,0,0
8,-81,-13,6,14,-63,0,0
8,-81,-12,17,14,-63,1,25
8,-81,-12,17,14,-63,14,0
8,-80,-8,19,14,-63,0,0
8,-80,-8,19,14,-63,0,0
8,-80,-12,21,14,-63,0,0
8,-80,-12,21,14,-63,0,0
8,-80,-8,14,14,-63,2,4
8,-80,-8,14,14,-63,0,0
8,-79,-13,11,14,-63,2,4
8,-79,-13,11,14,-63,0,0
8,-79,-13,14,13,-61,2,4
8,-79,-13,14,13,-61,0,0
8,-78,-10,16,13,-61,0,0
8,-78,-10,16,13,-61,0,0
8,-79,-9,16,13,-61,0,0
8,-79,-9,16,13,-61,0,0
8,-79,-7,28,13,-61,0,0
8,-79,-7,28,13,-61,0,0
8,-80,-8,8,14,-63,0,0
8,-80,-8,8,14,-63,0,0
8,-80,-12,9,14,-63,0,0
8,-80,-12,9,14,-63,0,0
8,-80,-10,16,14,-63,0,0
8,-80,-10,16,14,-63,0,0
8,-81,-12,9,14,-63,0,0
8,-81,-12,9,14,-63,0,0
8,-81,-12,11,14,-63,2,4
8,-81,-12,11,14,-63,2,4
8,-81,-9,14,14,-63,0,0
8,-81,-9,14,14,-63,2,4
8,-80,-9,16,14,-63,0,0
8,-80,-9,16,14,-63,0,0
8,-80,-9,11,14,-63,0,0
8,-80,-9,11,14,-63,0,0
8,-79,-8,10,14,-63,0,0
8,-79,-8,10,14,-63,0,0
8,-80,-10,11,14,-63,0,0
8,-80,-10,11,14,-63,8573,170
8,-79,-12,11,14,-63,5351,123
8,-79,-12,11,14,-63,4707,88
8,-81,-10,4,14,-63,0,0
8,-81,-10,4,14,-63,0,0
8,-81,-9,7,14,-63,0,0
8,-81,-9,7,14,-63,0,0
8,-80,-8,11,14,-63,0,0
8,-80,-8,11,14,-63,2,4
8,-80,-12,15,14,-63,0,0
8,-80,-12,15,14,-63,2,4
8,-80,-12,13,14,-63,0,0
8,-80,-12,13,14,-63,2,4
8,-80,-9,13,14,-63,0,0
8,-80,-9,13,14,-63,0,0
8,-80,-8,13,14,-63,0,0
8,-80,-8,13,14,-63,0,0
8,-80,-9,10,14,-63,0,0
8,-80,-9,10,14,-63,0,0
8,-80,-11,16,14,-63,15,26
8,-80,-11,16,14,-63,0,0
8,-81,-10,20,14,-63,0,0
8,-81,-10,20,14,-63,0,0
8,-80,-12,12,14,-63,0,0
8,-80,-12,12,14,-63,0,0
8,-80,-12,12,10,-65,0,0
8,-80,-12,12,10,-65,0,0
8,-82,-13,3,12,-67,0,0
8,-82,-13,3,12,-67,0,0
8,-83,-12,10,9,-65,2,4
8,-83,-12,10,9,-65,0,0
8,-83,-12,8,9,-65,2,4
8,-83,-12,8,9,-65,0,0
8,-82,-11,16,9,-65,0,0
8,-82,-11,16,9,-65,0,0
8,-83,-12,8,9,-65,0,0
8,-83,-12,8,9,-65,0,0
8,-83,-8,15,9,-65,0,0
8,-83,-8,15,9,-65,0,0
8,-83,-10,11,8,-67,0,0
8,-83,-10,11,8,-67,0,0
8,-85,-7,12,8,-67,0,0
8,-85,-7,12,8,-67,0,0
8,-85,-11,6,8,-67,0,0
8,-85,-11,6,8,-67,6786,145
8,-83,-9,11,8,-67,1085,16
8,-83,-9,11,8,-67,0,0
8,-85,-9,11,8,-67,2,4
8,-85,-9,11,8,-70,0,0
8,-85,-7,7,15,-68,2,4
8,-85,-7,7,15,-68,0,0
8,-84,-10,12,9,-65,2,4
8,-84,-10,12,13,-69,0,0
8,-83,-8,7,9,-66,0,0
8,-83,-8,7,9,-68,0,0
8,-86,-8,10,9,-68,0,0
8,-86,-8,10,9,-68,0,0
8,-91,-11,3,12,-71,0,0
8,-91,-11,3,12,-71,0,0
8,-84,-10,16,11,-68,32,15
8,-84,-10,16,11,-68,0,0
8,-83,-13,11,11,-66,0,0
8,-83,-13,11,11,-66,0,0
8,-83,-11,13,11,-66,0,0
8,-83,-11,13,11,-66,0,0
8,-84,-11,6,11,-66,0,0
8,-84,-11,6,11,-66,0,0
8,-84,-11,6,11,-66,0,0
8,-84,-11,6,11,-66,2,4
8,-84,-12,3,11,-66,0,0
8,-84,-12,3,11,-66,2,4
8,-84,-13,6,11,-66,0,0
8,-84,-13,6,11,-66,0,0
8,-84,-12,7,11,-66,0,0
8,-84,-12,7,11,-66,0,0
8,-84,-12,4,8,-68,15,26
8,-84,-12,4,8,-68,2,0
8,-85,-12,12,8,-68,0,0
8,-85,-12,12,8,-68,0,0
8,-84,-12,7,8,-68,0,0
8,-84,-12,7,8,-68,0,0
8,-84,-12,9,8,-68,0,0
8,-84,-12,9,8,-68,0,0
8,-86,-10,13,8,-68,0,0
8,-86,-10,13,8,-68,0,0
8,-86,-13,13,8,-68,0,0
8,-86,-13,13,8,-68,1862,59
8,-85,-12,15,8,-68,2979,71
8,-85,-12,15,8,-68,6747,135
8,-85,-12,11,8,-68,3138,90
8,-85,-12,11,8,-68,914,46
8,-85,-12,11,8,-68,0,0
8,-85,-12,11,11,-66,0,0
8,-83,-12,15,11,-66,0,0
8,-83,-12,15,11,-66,0,0
8,-84,-12,16,11,-66,0,0
8,-84,-12,16,11,-66,0,0
8,-84,-12,13,11,-66,0,0
8,-84,-12,13,11,-66,0,0
8,-84,-13,12,11,-66,0,0
8,-84,-13,12,15,-64,0,0
8,-85,-13,5,15,-64,3,3
8,-85,-13,5,13,-67,0,2
8,-84,-13,6,13,-67,0,0
8,-84,-13,6,13,-67,0,1
8,-84,-12,13,13,-67,0,0
8,-84,-12,13,13,-67,2,4
8,-84,-13,3,13,-67,2,4
8,-84,-13,3,13,-67,0,1
8,-85,-12,5,13,-67,2,4
8,-85,-12,5,11,-69,0,0
8,-86,-11,10,11,-69,0,0
8,-86,-11,10,11,-69,0,0
8,-85,-12,7,11,-69,0,0
8,-85,-12,7,11,-69,0,0
8,-86,-9,13,11,-69,0,0
8,-86,-9,13,11,-69,0,0
8,-87,-13,12,11,-69,0,0
8,-87,-13,12,11,-69,0,0
8,-85,-12,7,11,-69,0,0
8,-85,-12,7,11,-69,0,0
8,-84,-12,9,11,-69,0,2
8,-84,-12,9,11,-69,0,0
8,-86,-12,6,11,-69,0,0
8,-86,-12,6,11,-69,0,0
8,-84,-11,6,14,-67,2,4
8,-84,-11,6,14,-67,0,0
8,-84,-9,19,14,-67,13,5
8,-84,-9,19,14,-67,0,0
8,-86,-10,9,11,-69,2,4
8,-86,-10,9,11,-69,15,26
8,-86,-13,6,11,-69,0,0
8,-86,-13,6,11,-69,0,0
8,-86,-13,5,11,-69,0,0
8,-86,-13,5,11,-69,0,0
8,-86,-13,12,11,-69,0,0
8,-86,-13,12,11,-69,0,0
8,-85,-13,6,11,-69,0,0
8,-85,-13,6,11,-69,0,0
8,-85,-13,4,11,-69,0,0
8,-85,-13,4,12,-67,0,0
8,-84,-11,10,12,-67,0,0
8,-84,-11,10,12,-67,0,0
8,-84,-11,7,12,-67,0,0
8,-84,-11,7,12,-67,79,39
8,-85,-11,12,12,-67,1,0
8,-85,-11,12,12,-67,3,5
8,-84,-11,6,12,-67,0,0
8,-84,-11,6,12,-67,2,4
8,-83,-9,4,12,-67,0,0
8,-83,-9,4,12,-67,0,0
8,-85,-12,8,12,-67,0,0
8,-85,-12,8,12,-67,0,0
8,-84,-13,4,12,-67,0,0
8,-84,-13,4,12,-67,0,0
8,-84,-12,5,12,-67,0,0
8,-84,-12,5,12,-67,0,0
8,-84,-9,1,12,-67,0,0
8,-84,-9,1,12,-67,0,0
8,-84,-12,12,12,-67,0,0
8,-84,-12,12,12,-67,0,0
8,-84,-13,14,12,-67,0,0
8,-84,-13,14,12,-67,0,0
8,-83,-9,4,12,-67,0,0
8,-83,-9,4,12,-67,4,6
8,-84,-12,4,12,-67,0,0
8,-84,-12,4,12,-67,2,4
8,-83,-13,5,12,-67,0,0
8,-83,-13,5,12,-67,3,5
8,-84,-12,4,12,-67,0,0
8,-84,-12,4,12,-67,0,0
8,-83,-9,12,12,-67,0,0
8,-83,-9,12,12,-67,0,0
8,-83,-10,13,12,-67,0,0
8,-83,-10,13,12,-67,0,0
8,-84,-8,7,12,-67,0,0
8,-84,-8,7,12,-67,0,0
8,-83,-12,10,12,-67,0,0
8,-83,-12,10,12,-67,0,0
8,-83,-12,13,12,-67,0,0
8,-83,-12,13,12,-67,0,0
8,-84,-12,8,12,-67,0,0
8,-84,-12,8,12,-67,0,0
8,-85,-12,11,12,-67,2,4
8,-85,-12,11,12,-67,0,0
8,-85,-11,9,12,-67,2,4
8,-85,-11,9,12,-67,15,26
8,-83,-12,6,12,-67,2,4
8,-83,-12,6,12,-67,0,0
8,-83,-11,13,12,-67,0,0
8,-83,-11,13,12,-67,0,0
8,-84,-11,5,12,-67,0,0
8,-84,-11,5,12,-67,0,0
8,-85,-13,24,12,-67,0,0
8,-85,-13,24,12,-67,0,0
8,-85,-8,8,12,-67,0,0
8,-85,-8,8,10,-69,0,0
8,-85,-13,16,10,-69,0,0
8,-85,-13,16,10,-69,0,0
8,-84,-13,5,15,-67,0,0
8,-84,-13,5,15,-67,0,0
8,-85,-13,12,15,-67,0,0
8,-85,-13,12,15,-67,0,0
8,-85,-12,10,15,-67,2,4
8,-85,-12,10,15,-67,0,0
8,-84,-10,21,15,-67,2,4
8,-84,-10,21,15,-67,0,0
8,-84,-9,9,15,-67,0,0
8,-84,-9,9,15,-67,0,0
8,-85,-12,12,15,-67,0,0
8,-85,-12,12,15,-67,0,0
8,-85,-10,5,15,-67,0,0
8,-85,-10,5,15,-67,0,0
8,-84,-8,24,15,-67,0,0
8,-84,-8,24,15,-67,0,0
8,-83,-11,5,15,-67,0,0
8,-83,-11,5,15,-67,0,0
8,-83,-11,7,15,-67,0,0
8,-83,-11,7,15,-67,0,0
8,-83,-11,6,15,-67,0,0
8,-83,-11,6,15,-67,0,0
8,-83,-10,5,15,-67,0,0
8,-83,-10,5,15,-67,2,4
8,-84,-10,8,15,-67,1,0
8,-84,-10,8,15,-67,2,5
8,-84,-11,4,15,-67,0,0
8,-84,-11,4,15,-67,2,4
8,-84,-7,23,15,-67,0,0
8,-84,-7,23,15,-67,0,0
8,-84,-10,22,15,-67,0,0
8,-84,-10,22,15,-67,0,0
8,-84,-13,13,15,-67,0,0
8,-84,-13,13,15,-67,0,0
8,-84,-13,11,15,-67,0,0
8,-84,-13,11,15,-67,0,0
8,-85,-13,12,15,-67,0,0
8,-85,-13,12,15,-67,0,0
8,-84,-12,14,15,-67,0,0
8,-84,-12,14,15,-67,0,0
8,-84,-12,7,15,-67,0,0
8,-84,-12,7,15,-67,0,0
8,-85,-12,11,15,-67,0,0
8,-85,-12,11,9,-69,20,11
8,-86,-10,17,9,-69,0,0
8,-86,-10,17,9,-69,2,4
8,-85,-10,13,9,-69,2,4
8,-85,-10,13,9,-69,0,0
8,-85,-10,15,9,-69,0,0
8,-85,-10,15,9,-69,0,0
8,-85,-10,7,9,-69,0,0
8,-85,-10,7,9,-69,0,0
8,-85,-9,7,9,-69,0,0
8,-85,-9,7,9,-69,0,0
8,-83,-11,8,9,-66,0,0
8,-83,-11,8,9,-66,0,0
8,-84,-10,12,9,-66,15,25
8,-84,-10,12,9,-66,0,0
8,-84,-9,15,9,-66,0,0
8,-84,-9,15,14,-69,0,0
8,-85,-9,8,14,-69,0,0
8,-85,-9,8,14,-69,0,0
8,-84,-12,6,11,-67,2,4
8,-84,-12,6,11,-67,0,0
8,-83,-9,14,11,-67,2,4
8,-83,-9,14,11,-67,0,0
8,-83,-9,13,11,-67,2,4
8,-83,-9,13,11,-67,1260,153
8,-82,-7,16,11,-67,560,28
8,-82,-7,16,11,-67,1960,34
8,-84,-9,6,11,-67,0,0
8,-84,-9,6,11,-67,0,0
8,-84,-8,6,11,-67,0,1
8,-84,-8,6,11,-67,0,0
8,-83,-8,12,11,-67,101,62
8,-83,-8,12,11,-67,0,0
8,-84,-10,5,11,-67,0,0
8,-84,-10,5,11,-67,0,0
8,-84,-7,7,11,-67,0,0
