Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate
1,-91,-16,-9,14,-73,495,13
1,-92,-14,-1,14,-73,32,16
1,-92,-14,-1,14,-73,0,0
1,-92,-14,3,14,-73,0,0
1,-92,-14,3,14,-73,0,0
1,-92,-13,0,14,-73,0,0
1,-92,-13,0,14,-73,23271,119
1,-90,-18,-10,14,-73,0,0
1,-90,-18,-10,12,-71,0,0
1,-94,-14,1,12,-71,0,0
1,-94,-14,1,12,-71,0,0
1,-92,-17,-2,12,-75,0,0
1,-92,-17,-2,13,-73,0,0
1,-93,-11,-2,12,-71,1,0
1,-93,-11,-2,12,-71,2,5
1,-91,-18,-6,12,-71,0,2
1,-91,-18,-6,12,-71,2,4
1,-91,-18,-8,12,-71,0,0
1,-91,-18,-8,12,-71,2,4
1,-93,-19,-10,4,-73,0,0
1,-93,-19,-10,4,-73,0,0
1,-93,-21,-6,4,-71,1,1
1,-93,-21,-6,12,-73,0,26
1,-90,-18,-6,12,-73,0,0
1,-90,-18,-6,12,-73,0,0
1,-91,-19,-9,12,-73,0,0
1,-91,-19,-9,12,-73,0,0
1,-91,-19,-11,12,-73,0,0
1,-91,-19,-11,12,-75,0,0
1,-93,-14,0,12,-75,0,0
1,-93,-14,0,12,-75,0,0
1,-93,-12,2,12,-75,0,0
1,-93,-12,2,12,-75,0,0
1,-95,-12,-9,12,-75,2,4
1,-95,-12,-9,6,-73,0,0
1,-94,-14,-2,6,-73,2,4
1,-94,-14,-2,6,-73,0,0
1,-93,-13,1,6,-73,2,4
1,-93,-13,1,6,-73,0,0
1,-93,-12,-1,12,-71,0,0
1,-93,-12,-1,12,-71,0,0
1,-93,-16,-11,12,-71,0,0
1,-93,-16,-11,12,-71,0,0
1,-93,-14,0,12,-71,0,0
1,-93,-14,0,12,-71,0,0
1,-92,-18,-12,12,-71,0,1
1,-92,-18,-12,12,-71,0,0
1,-91,-12,3,12,-71,0,0
1,-91,-12,3,5,-75,5546,106
1,-91,-15,-8,9,-70,1806,2
1,-91,-15,-8,12,-75,8314,155
1,-92,-20,-10,12,-75,2478,44
1,-92,-20,-10,12,-75,4853,77
1,-93,-14,-5,7,-72,2,5
1,-93,-14,-5,7,-72,0,0
1,-94,-16,-4,7,-72,2,4
1,-94,-16,-4,6,-70,0,0
1,-93,-14,1,6,-70,2,4
1,-93,-14,1,7,-73,0,0
1,-95,-16,0,5,-71,0,0
1,-95,-16,0,5,-71,0,0
1,-94,-14,-2,5,-71,0,0
1,-94,-14,-2,5,-71,0,0
1,-93,-12,0,5,-71,0,0
1,-93,-12,0,11,-73,0,0
1,-94,-14,-4,12,-71,0,0
1,-94,-14,-4,12,-71,0,0
1,-94,-14,1,6,-73,0,0
1,-94,-14,1,7,-71,0,0
1,-92,-15,1,7,-71,0,0
1,-92,-15,1,13,-75,0,0
1,-93,-13,-7,6,-71,0,0
1,-93,-13,-7,6,-71,2,4
1,-93,-12,1,6,-71,0,0
1,-93,-12,1,6,-71,2,4
1,-93,-13,0,6,-71,0,0
1,-93,-13,0,6,-71,2,4
1,-92,-12,-1,6,-73,0,0
1,-92,-12,-1,6,-73,15,27
1,-92,-15,1,6,-73,0,0
1,-92,-15,1,6,-73,0,0
1,-94,-14,-1,6,-73,0,0
1,-94,-14,-1,6,-73,0,0
1,-94,-14,-1,6,-73,0,0
1,-94,-14,-1,6,-73,0,0
1,-91,-11,0,7,-71,0,2
1,-91,-11,0,7,-71,0,0
1,-94,-13,1,7,-71,0,0
1,-94,-13,1,7,-71,0,0
1,-93,-15,0,15,-73,0,0
1,-93,-15,0,15,-73,0,0
1,-93,-17,1,15,-73,0,0
1,-93,-17,1,15,-73,18539,135
1,-94,-14,0,8,-71,0,0
1,-94,-14,0,8,-71,2,4
1,-94,-18,-7,8,-71,0,0
1,-94,-18,-7,8,-71,2,4
1,-91,-14,3,8,-71,0,0
1,-91,-14,3,8,-71,0,0
1,-91,-16,-9,11,-73,0,0
1,-91,-16,-9,11,-73,0,0
1,-91,-15,-1,11,-73,0,0
1,-91,-15,-1,11,-73,0,0
1,-91,-15,2,11,-73,0,0
1,-91,-15,2,11,-73,0,0
1,-92,-13,2,11,-73,0,0
1,-92,-13,2,11,-73,0,0
1,-93,-14,-8,11,-73,0,0
1,-93,-14,-8,6,-70,0,0
1,-92,-13,-1,7,-72,0,0
1,-92,-13,-1,7,-72,0,0
1,-93,-18,-1,7,-72,2,4
1,-93,-18,-1,7,-72,0,0
1,-93,-17,-11,7,-72,2,4
1,-93,-17,-11,7,-72,0,0
1,-92,-14,2,7,-72,2,4
1,-92,-14,2,7,-72,0,0
1,-93,-14,-3,7,-72,0,0
1,-93,-14,-3,7,-72,0,0
1,-91,-14,2,7,-72,0,0
1,-91,-14,2,7,-72,0,0
1,-93,-14,1,7,-72,0,0
1,-93,-14,1,7,-72,0,0
1,-95,-16,-1,14,-78,0,0
1,-95,-16,-1,12,-75,0,0
1,-92,-13,2,10,-73,0,0
1,-92,-13,2,10,-73,0,0
1,-94,-17,-1,7,-71,0,0
1,-94,-17,-1,7,-71,0,0
1,-92,-14,-2,8,-73,2,4
1,-92,-14,-2,8,-73,0,0
1,-91,-13,1,8,-73,2,4
1,-91,-13,1,8,-73,11,77
1,-92,-14,1,8,-73,232,18
1,-92,-14,1,8,-73,2135,108
1,-93,-20,-6,8,-73,1553,21
1,-93,-20,-6,8,-73,3959,40
1,-91,-20,0,8,-73,2634,47
1,-91,-20,0,8,-73,2326,37
1,-93,-14,-1,8,-73,0,0
1,-93,-14,-1,8,-73,0,0
1,-92,-14,-1,6,-70,0,0
1,-92,-14,-1,6,-70,0,0
1,-92,-14,1,7,-72,0,0
1,-92,-14,1,7,-72,0,0
1,-92,-14,3,7,-72,0,0
1,-92,-14,3,7,-72,0,0
1,-91,-14,-2,7,-72,0,0
1,-91,-14,-2,7,-72,2,5
1,-93,-13,2,15,-76,0,0
1,-93,-13,2,6,-73,2,4
1,-92,-14,-2,13,-71,0,0
1,-92,-14,-2,13,-71,2,4
1,-94,-14,-11,13,-71,0,0
1,-94,-14,-11,14,-73,0,0
1,-91,-13,2,14,-73,0,0
1,-91,-13,2,14,-73,0,0
1,-93,-13,0,14,-73,0,0
1,-93,-13,0,14,-73,0,0
1,-93,-13,-10,14,-73,0,0
1,-93,-13,-10,14,-73,0,0
1,-95,-12,1,14,-73,0,0
1,-95,-12,1,7,-77,0,0
1,-91,-16,-9,5,-74,0,0
1,-91,-16,-9,5,-74,0,0
1,-92,-18,-10,7,-72,0,0
1,-92,-18,-10,7,-72,0,0
1,-94,-16,2,7,-72,0,0
1,-94,-16,2,7,-72,2,4
1,-95,-15,-7,7,-72,0,0
1,-95,-15,-7,7,-72,2,4
1,-94,-13,1,7,-72,0,0
1,-94,-13,1,7,-72,2,4
1,-94,-14,0,7,-72,0,0
1,-94,-14,0,7,-72,0,0
1,-92,-13,3,7,-72,0,0
1,-92,-13,3,7,-72,0,0
1,-94,-12,1,7,-72,0,0
1,-94,-12,1,7,-72,0,0
1,-92,-17,-10,7,-72,0,0
1,-92,-17,-10,7,-72,6008,90
1,-93,-14,1,7,-72,0,0
1,-93,-14,1,7,-72,0,0
1,-94,-14,0,7,-72,0,0
1,-94,-14,0,7,-72,0,0
1,-94,-14,-4,7,-72,0,0
1,-94,-14,-4,7,-72,0,0
1,-92,-13,-1,7,-72,2,4
1,-92,-13,-1,7,-72,15,27
1,-92,-13,1,7,-72,2,4
1,-92,-13,1,7,-72,0,0
1,-91,-12,-1,7,-72,2,4
1,-91,-12,-1,7,-72,0,0
1,-91,-14,-1,7,-72,0,0
1,-91,-14,-1,7,-72,0,0
1,-93,-13,1,7,-72,0,0
1,-93,-13,1,7,-72,0,0
1,-94,-16,1,7,-72,0,0
1,-94,-16,1,7,-72,0,0
1,-91,-15,2,7,-72,0,0
1,-91,-15,2,8,-70,0,0
1,-94,-16,-8,8,-75,0,0
1,-94,-16,-8,7,-71,0,0
1,-92,-15,0,7,-71,0,0
1,-92,-15,0,7,-71,0,0
1,-90,-14,2,7,-71,0,0
1,-90,-14,2,7,-71,0,0
1,-93,-16,0,7,-71,2,4
1,-93,-16,0,7,-71,2,3
1,-95,-13,-11,7,-75,228,66
1,-95,-13,-11,8,-72,64,21
1,-93,-14,1,8,-72,168,96
1,-93,-14,1,8,-72,0,0
1,-93,-13,-3,8,-72,0,0
1,-93,-13,-3,8,-72,0,0
1,-94,-14,-1,8,-72,0,0
1,-94,-14,-1,8,-72,0,0
1,-93,-13,-2,8,-72,0,0
1,-93,-13,-2,8,-72,0,0
1,-93,-15,-11,8,-72,0,0
1,-93,-15,-11,8,-72,0,0
1,-93,-14,-9,8,-72,0,0
1,-93,-14,-9,8,-76,790,24
1,-92,-14,-1,9,-71,8586,84
1,-92,-14,-1,9,-71,0,0
1,-93,-15,-1,9,-71,0,0
1,-93,-15,-1,9,-73,0,0
1,-92,-12,-1,9,-73,0,0
1,-92,-12,-1,9,-73,2,4
1,-92,-14,0,9,-73,0,0
1,-92,-14,0,9,-73,2,4
1,-92,-15,1,9,-73,0,0
1,-92,-15,1,6,-71,0,0
1,-93,-14,-2,6,-71,0,0
1,-93,-14,-2,6,-71,0,0
1,-95,-15,0,6,-71,15,26
1,-95,-15,0,6,-71,0,0
1,-94,-14,-1,6,-71,0,0
1,-94,-14,-1,12,-73,0,0
1,-91,-14,0,12,-73,0,0
1,-91,-14,0,12,-73,0,0
1,-94,-16,1,7,-71,0,0
1,-94,-16,1,7,-71,0,0
1,-91,-15,0,7,-71,0,25
1,-91,-15,0,7,-71,0,0
1,-93,-13,-1,7,-71,0,0
1,-93,-13,-1,7,-71,2,5
1,-92,-13,1,7,-71,0,0
1,-92,-13,1,7,-71,2,5
1,-94,-14,2,7,-71,0,0
1,-94,-14,2,7,-71,2,4
1,-92,-13,-2,7,-71,0,0
1,-92,-13,-2,7,-71,0,0
1,-92,-15,0,7,-71,0,0
1,-92,-15,0,7,-71,0,0
1,-94,-17,-1,7,-71,0,0
1,-94,-17,-1,7,-71,0,0
1,-93,-14,0,7,-71,0,0
1,-93,-14,0,7,-71,0,0
1,-92,-16,3,7,-71,0,0
1,-92,-16,3,10,-76,0,0
1,-93,-16,0,10,-76,0,0
1,-93,-16,0,7,-71,0,0
1,-95,-18,-4,7,-71,0,0
1,-95,-18,-4,7,-73,0,0
1,-93,-19,-6,8,-71,0,0
1,-93,-19,-6,8,-71,0,0
1,-93,-17,-1,8,-71,2,4
1,-93,-17,-1,8,-71,1,0
1,-93,-15,-3,8,-71,2,4
1,-93,-15,-3,8,-71,0,0
1,-93,-17,-2,8,-71,0,0
1,-93,-17,-2,12,-73,0,0
1,-95,-15,-1,12,-73,0,0
1,-95,-15,-1,6,-71,0,0
1,-92,-14,4,6,-71,0,0
1,-92,-14,4,6,-71,0,0
1,-92,-18,-1,6,-71,0,0
1,-92,-18,-1,6,-71,0,0
1,-91,-13,2,6,-71,1,1
1,-91,-13,2,6,-71,0,0
1,-94,-13,0,6,-71,0,0
1,-94,-13,0,6,-71,0,0
1,-93,-14,-1,6,-71,0,0
1,-93,-14,-1,6,-71,0,0
1,-93,-14,-2,6,-71,2,4
1,-93,-14,-2,6,-71,0,0
1,-93,-15,1,6,-71,2,4
1,-93,-15,1,6,-71,0,0
1,-94,-13,-2,6,-71,2,4
1,-94,-13,-2,6,-71,0,0
1,-94,-15,-1,6,-71,0,0
1,-94,-15,-1,6,-71,0,0
1,-93,-13,-1,6,-71,0,0
1,-93,-13,-1,6,-71,0,0
1,-91,-13,2,6,-71,0,0
1,-91,-13,2,6,-71,0,0
1,-94,-12,0,7,-73,0,0
1,-94,-12,0,7,-71,0,0
1,-92,-12,0,7,-71,15,27
1,-92,-12,0,6,-72,0,0
1,-94,-14,-2,6,-72,0,0
1,-94,-14,-2,6,-72,0,0
1,-91,-16,3,6,-72,0,0
1,-91,-16,3,6,-72,0,0
1,-93,-15,-1,6,-72,0,0
1,-93,-15,-1,6,-72,2,4
1,-91,-17,-9,6,-72,0,0
1,-91,-17,-9,6,-72,2,4
1,-92,-15,1,9,-70,0,0
1,-92,-15,1,9,-70,0,0
1,-93,-16,1,9,-70,0,0
1,-93,-16,1,9,-70,0,0
1,-93,-15,-4,9,-70,0,0
1,-93,-15,-4,9,-70,0,0
1,-94,-15,-3,12,-72,0,0
1,-94,-15,-3,12,-72,0,0
1,-91,-12,-4,12,-72,0,0
1,-91,-12,-4,12,-72,0,0
1,-94,-15,-3,8,-77,0,0
1,-94,-15,-3,7,-71,0,0
1,-91,-15,0,8,-73,0,0
1,-91,-15,0,7,-71,0,0
1,-93,-14,-2,7,-71,0,0
1,-93,-14,-2,7,-71,2,4
1,-93,-12,0,7,-71,0,0
1,-93,-12,0,7,-71,2,4
1,-92,-14,-2,7,-71,0,0
1,-92,-14,-2,7,-71,2,4
1,-93,-13,0,7,-71,0,0
1,-93,-13,0,7,-71,0,0
1,-93,-12,-2,7,-71,0,0
1,-93,-12,-2,7,-71,0,0
1,-92,-13,1,7,-71,0,0
1,-92,-13,1,7,-71,0,0
1,-91,-14,-1,7,-71,0,0
1,-91,-14,-1,7,-71,0,0
1,-96,-14,-5,7,-71,0,0
1,-96,-14,-5,7,-76,0,0
1,-95,-12,-4,12,-73,0,0
1,-95,-12,-4,12,-73,0,0
1,-93,-13,-1,12,-73,0,0
1,-93,-13,-1,12,-73,0,0
1,-93,-16,1,12,-73,2,4
1,-93,-16,1,12,-73,0,0
1,-95,-14,-1,8,-71,2,4
1,-95,-14,-1,8,-71,0,0
1,-91,-13,-1,8,-71,2,4
1,-91,-13,-1,8,-71,0,0
1,-95,-13,-1,6,-73,0,0
1,-95,-13,-1,6,-73,0,0
1,-91,-17,-11,6,-73,0,0
1,-91,-17,-11,6,-73,0,0
1,-94,-13,0,8,-71,0,0
1,-94,-13,0,8,-71,0,0
1,-92,-13,2,8,-71,4,26
1,-92,-13,2,6,-73,0,0
1,-93,-13,-1,6,-73,0,1
1,-93,-13,-1,6,-73,11,0
1,-92,-14,0,6,-73,0,0
1,-92,-14,0,9,-71,0,0
1,-94,-14,0,9,-73,0,0
1,-94,-14,0,9,-73,0,0
1,-90,-13,3,9,-73,2,4
1,-90,-13,3,9,-73,0,0
1,-92,-15,0,9,-73,2,4
1,-92,-15,0,9,-73,0,0
1,-94,-15,-1,8,-71,2,4
1,-94,-15,-1,8,-71,0,0
1,-93,-14,-7,8,-71,0,0
1,-93,-14,-7,8,-71,0,2
1,-94,-14,-11,8,-71,0,0
1,-94,-14,-11,10,-74,0,0
1,-94,-15,-3,12,-72,0,0
1,-94,-15,-3,12,-72,0,0
1,-92,-14,-1,12,-72,11,1
1,-92,-14,-1,12,-72,0,0
1,-94,-12,0,7,-70,0,0
1,-94,-12,0,7,-70,0,0
1,-94,-16,-1,7,-72,0,0
1,-94,-16,-1,7,-72,0,0
1,-93,-14,0,7,-72,0,0
1,-93,-14,0,7,-72,2,4
1,-94,-13,0,7,-72,0,0
1,-94,-13,0,7,-72,2,4
1,-94,-14,0,7,-72,0,0
1,-94,-14,0,7,-72,2,5
1,-92,-13,-2,7,-72,0,0
1,-92,-13,-2,7,-72,0,0
1,-92,-16,-3,7,-72,0,0
1,-92,-16,-3,7,-72,0,0
1,-94,-14,-2,7,-72,0,0
1,-94,-14,-2,7,-72,0,0
1,-93,-15,1,7,-72,0,0
1,-93,-15,1,7,-72,0,0
1,-92,-15,2,7,-72,0,0
1,-92,-15,2,7,-74,0,0
1,-93,-14,-2,12,-76,0,0
1,-93,-14,-2,12,-76,0,0
1,-94,-13,-2,10,-71,0,0
1,-94,-13,-2,10,-71,0,0
1,-92,-17,-4,10,-71,0,0
1,-92,-17,-4,10,-71,2,4
1,-92,-14,-1,10,-71,0,0
1,-92,-14,-1,10,-71,2,4
1,-92,-12,2,10,-71,0,0
1,-92,-12,2,10,-71,2,4
1,-92,-12,-1,10,-71,0,0
1,-92,-12,-1,10,-71,0,0
1,-90,-12,0,8,-73,0,0
1,-90,-12,0,8,-73,2243,151
1,-90,-16,-3,13,-71,26879,239
1,-90,-16,-3,13,-71,544,7
1,-91,-16,-9,13,-71,0,0
1,-91,-16,-9,8,-74,0,0
1,-90,-16,-4,8,-72,0,0
1,-90,-16,-4,8,-72,0,0
1,-90,-15,3,8,-72,0,0
1,-94,-15,0,11,-70,0,0
1,-94,-15,0,8,-77,0,0
1,-91,-16,-10,9,-73,0,0
1,-91,-16,-10,9,-73,0,0
1,-94,-15,-7,8,-76,0,0
1,-94,-15,-7,8,-76,0,0
1,-93,-14,-5,8,-73,2,4
1,-93,-14,-5,8,-71,0,0
1,-92,-14,-8,8,-73,2,4
1,-92,-14,-8,8,-73,0,0
1,-93,-13,-2,8,-73,2,4
1,-93,-13,-2,8,-73,0,0
1,-90,-15,2,8,-73,0,0
1,-90,-15,2,7,-71,0,0
1,-92,-14,0,9,-74,0,0
1,-92,-14,0,5,-72,0,0
1,-94,-16,-4,5,-72,0,0
1,-94,-16,-4,5,-72,0,0
1,-96,-14,-5,5,-72,0,0
1,-96,-14,-5,5,-72,0,0
1,-94,-15,-1,7,-76,0,0
1,-94,-15,-1,8,-73,0,0
1,-95,-17,-1,8,-73,0,0
1,-95,-17,-1,8,-73,0,0
1,-95,-14,-5,8,-73,0,0
1,-95,-14,-5,8,-73,2,4
1,-92,-15,-7,8,-73,0,0
1,-92,-15,-7,8,-73,2,4
1,-95,-16,-4,7,-71,0,0
1,-95,-16,-4,7,-71,2,4
1,-93,-17,-4,7,-71,0,0
1,-93,-17,-4,7,-73,15,27
1,-92,-12,-1,9,-70,2,1
1,-92,-12,-1,12,-72,14542,899
1,-92,-13,-1,12,-72,57355,1217
1,-92,-13,-1,12,-72,46044,399
1,-94,-14,-1,12,-72,12934,208
1,-94,-14,-1,12,-72,44,92
1,-93,-14,-3,12,-72,13284,120
1,-93,-14,-3,12,-72,0,0
1,-93,-14,-4,12,-72,0,0
1,-93,-14,-4,12,-72,0,0
1,-90,-16,-10,7,-70,0,0
1,-90,-16,-10,7,-72,0,0
1,-93,-15,-2,7,-72,0,0
1,-93,-15,-2,7,-72,2,4
1,-92,-16,-3,7,-72,0,0
1,-92,-16,-3,7,-72,2,4
1,-92,-18,-1,6,-74,0,0
1,-92,-18,-1,6,-74,0,0
1,-92,-16,2,8,-71,0,0
1,-92,-16,2,8,-71,0,0
1,-92,-15,-4,8,-71,0,0
1,-92,-15,-4,8,-71,0,0
1,-92,-12,-9,8,-71,0,0
1,-92,-12,-9,8,-71,0,0
1,-93,-17,-1,8,-71,0,0
1,-93,-17,-1,8,-71,0,0
1,-92,-16,4,7,-73,0,0
1,-92,-16,4,7,-76,0,0
1,-92,-13,0,10,-74,0,0
1,-92,-13,0,6,-72,0,0
1,-93,-13,2,6,-72,0,0
1,-93,-13,2,6,-72,0,0
1,-93,-17,3,6,-72,2,4
1,-93,-17,3,6,-72,0,0
1,-93,-17,-1,6,-72,2,4
1,-93,-17,-1,6,-72,0,0
1,-91,-13,-1,6,-72,2,4
1,-91,-13,-1,6,-72,0,0
1,-93,-16,-2,6,-72,0,0
1,-93,-16,-2,6,-72,1,0
1,-93,-13,-3,6,-72,0,0
1,-93,-13,-3,6,-74,0,0
1,-94,-18,-3,6,-74,0,0
1,-94,-18,-3,6,-74,1,2
1,-92,-13,1,6,-74,0,0
1,-92,-13,1,12,-72,0,0
1,-92,-13,0,12,-72,16905,119
1,-92,-13,0,12,-72,0,0
1,-92,-14,-1,12,-72,0,0
1,-92,-14,-1,12,-72,0,0
1,-94,-12,2,12,-72,0,0
1,-94,-12,2,12,-72,0,0
1,-91,-12,3,12,-72,14,6
1,-91,-12,3,12,-72,0,0
1,-93,-17,-1,12,-72,2,4
1,-93,-17,-1,13,-70,0,0
1,-92,-15,-10,13,-70,0,0
1,-92,-15,-10,13,-70,16,26
1,-93,-15,-1,7,-72,5,4
1,-93,-15,-1,7,-72,1,1
1,-93,-13,0,7,-72,0,0
1,-93,-13,0,7,-72,0,0
1,-91,-17,0,7,-72,1,0
1,-91,-17,0,7,-72,0,0
1,-92,-13,1,7,-72,0,0
1,-92,-13,1,7,-72,0,0
1,-91,-11,1,7,-72,0,0
1,-91,-11,1,7,-72,0,0
1,-93,-15,0,7,-72,0,0
1,-93,-15,0,7,-72,0,0
1,-91,-13,0,7,-72,0,0
1,-91,-13,0,7,-72,2,4
1,-93,-14,-2,7,-72,0,0
1,-93,-14,-2,7,-72,2,4
1,-93,-12,0,12,-70,0,0
1,-93,-12,0,12,-70,2,4
1,-92,-14,1,10,-72,0,0
1,-92,-14,1,10,-72,0,0
1,-93,-13,2,10,-72,0,0
1,-93,-13,2,10,-72,0,0
1,-94,-13,-2,10,-72,0,0
1,-94,-13,-2,7,-70,0,0
1,-93,-14,-1,7,-70,0,0
1,-93,-14,-1,12,-72,0,0
1,-92,-14,-5,12,-72,0,0
1,-92,-14,-5,7,-76,0,0
1,-93,-13,-7,5,-71,0,0
1,-93,-13,-7,5,-71,0,0
1,-94,-17,-1,7,-69,17127,119
1,-94,-17,-1,11,-71,0,0
1,-91,-14,0,11,-71,0,0
1,-91,-14,0,11,-71,2,4
1,-94,-16,-6,11,-71,0,0
1,-94,-16,-6,11,-71,2,4
1,-92,-13,0,11,-71,0,0
1,-92,-13,0,11,-71,0,0
1,-92,-16,-10,11,-71,0,0
1,-92,-16,-10,11,-71,0,0
1,-94,-16,-12,11,-71,0,0
1,-94,-16,-12,11,-71,0,0
1,-94,-20,-12,11,-71,0,0
1,-94,-20,-12,11,-71,0,0
1,-93,-19,-12,11,-71,15,40
1,-93,-19,-12,11,-71,0,0
1,-92,-19,-5,7,-69,0,0
1,-92,-19,-5,7,-69,0,0
1,-92,-12,1,7,-69,0,0
1,-92,-12,1,7,-69,0,0
1,-91,-15,-1,9,-71,0,0
1,-91,-15,-1,9,-71,0,0
1,-92,-15,4,9,-71,2,4
1,-92,-15,4,9,-71,0,0
1,-92,-15,-2,9,-71,2,4
1,-92,-15,-2,9,-71,16,27
1,-92,-16,2,9,-71,2,5
1,-92,-16,2,9,-71,0,0
1,-89,-14,-7,9,-71,0,0
1,-89,-14,-7,9,-71,0,0
1,-92,-16,-10,9,-71,0,0
1,-92,-16,-10,9,-71,0,0
1,-91,-18,-1,9,-71,0,0
1,-91,-18,-1,9,-71,0,0
1,-92,-18,-9,9,-71,0,0
1,-92,-18,-9,9,-71,0,0
1,-91,-15,-3,7,-74,0,0
1,-91,-15,-3,9,-78,0,0
1,-94,-16,0,10,-71,0,0
1,-94,-16,0,10,-71,0,0
1,-95,-16,-3,10,-71,0,0
1,-95,-16,-3,10,-71,0,0
1,-94,-15,-3,10,-71,11721,87
1,-94,-15,-3,10,-71,0,0
1,-91,-18,-10,10,-71,2,4
1,-91,-18,-10,10,-71,0,0
1,-94,-14,0,10,-71,0,0
1,-94,-14,0,10,-71,0,0
1,-93,-16,1,10,-71,0,0
1,-93,-16,1,10,-71,0,0
1,-91,-16,0,10,-71,0,0
1,-91,-16,0,8,-69,0,0
1,-91,-13,1,8,-69,0,0
1,-91,-13,1,8,-69,0,0
1,-94,-15,-2,7,-72,0,0
1,-94,-15,-2,12,-70,0,0
1,-95,-14,-4,6,-78,0,0
1,-95,-14,-4,2,-71,0,0
1,-89,-18,-10,2,-71,0,0
1,-89,-18,-10,2,-71,0,0
1,-94,-15,2,2,-71,0,0
1,-94,-15,2,2,-71,2,4
1,-93,-14,1,2,-71,0,0
1,-93,-14,1,2,-71,2,4
1,-93,-14,-7,2,-71,0,0
1,-93,-14,-7,2,-71,2,4
1,-94,-15,-8,2,-71,0,0
1,-94,-15,-8,2,-71,0,0
1,-94,-15,-2,2,-71,0,0
1,-94,-15,-2,2,-71,0,0
1,-92,-14,0,2,-71,0,0
1,-92,-14,0,2,-71,0,0
1,-94,-15,0,2,-71,0,0
1,-94,-15,0,2,-71,0,0
1,-93,-16,-11,2,-71,0,0
1,-93,-16,-11,7,-74,0,0
1,-90,-15,1,8,-76,0,0
1,-90,-15,1,9,-70,0,0
1,-92,-13,0,7,-72,0,0
1,-92,-13,0,7,-70,0,0
1,-93,-14,-1,7,-70,0,0
1,-93,-14,-1,7,-70,17,31
1,-96,-14,-1,6,-72,0,0
1,-96,-14,-1,6,-72,2,4
1,-95,-14,-1,6,-72,13906,109
1,-95,-14,-1,4,-74,2,5
1,-92,-16,-1,12,-72,0,0
1,-92,-16,-1,8,-70,0,0
1,-93,-16,-1,8,-73,0,0
1,-93,-16,-1,11,-70,0,0
1,-96,-14,-4,1,-73,0,0
1,-96,-14,-4,1,-73,0,0
1,-91,-20,-9,9,-70,0,0
1,-91,-20,-9,9,-70,0,0
1,-92,-19,-11,9,-70,0,0
1,-92,-19,-11,5,-75,0,0
1,-94,-13,-2,4,-77,0,0
1,-94,-13,-2,9,-70,0,0
1,-94,-14,-4,9,-70,0,0
1,-94,-14,-4,9,-70,0,0
1,-91,-19,-12,9,-70,2,4
1,-91,-19,-12,9,-70,0,0
1,-94,-17,-5,9,-70,2,4
1,-94,-17,-5,9,-70,0,0
1,-91,-14,1,9,-70,2,4
1,-91,-14,1,9,-70,0,0
1,-93,-16,-3,9,-70,0,0
1,-93,-16,-3,9,-70,0,0
1,-95,-17,-10,9,-70,0,0
1,-95,-17,-10,9,-70,0,0
1,-91,-18,-8,9,-70,0,0
1,-91,-18,-8,9,-70,0,0
1,-94,-18,-5,9,-70,0,0
1,-94,-18,-5,9,-70,0,0
1,-93,-16,0,9,-73,0,0
1,-93,-16,0,9,-73,0,0
1,-93,-17,-1,7,-70,0,0
1,-93,-17,-1,7,-70,0,0
1,-91,-15,-8,6,-74,0,0
1,-91,-15,-8,6,-71,0,0
1,-92,-13,-1,6,-71,2,4
1,-92,-13,-1,6,-71,0,0
1,-92,-12,0,6,-71,2,4
1,-92,-12,0,6,-71,0,0
1,-92,-18,-9,6,-71,2,4
1,-92,-18,-9,6,-71,0,0
1,-93,-19,-8,6,-71,28629,183
1,-93,-19,-8,5,-69,0,0
1,-92,-17,2,5,-69,0,0
1,-92,-17,2,7,-71,0,0
1,-94,-17,-6,7,-71,0,0
1,-94,-17,-6,7,-71,0,0
1,-93,-14,0,7,-71,0,0
1,-93,-14,0,7,-71,0,0
1,-91,-15,0,7,-71,0,0
1,-91,-15,0,7,-71,0,0
1,-94,-14,0,12,-69,16,27
1,-94,-14,0,7,-75,1,1
1,-92,-13,3,12,-70,0,0
1,-92,-13,3,12,-70,2,5
1,-92,-14,-2,12,-70,0,0
1,-92,-14,-2,11,-72,2,4
1,-93,-13,-1,7,-70,0,0
1,-93,-13,-1,7,-70,2,5
1,-92,-20,-10,7,-70,0,0
1,-92,-20,-10,7,-70,0,0
1,-91,-14,1,7,-70,32,8
1,-91,-14,1,7,-70,20,2
1,-93,-13,-2,7,-70,0,0
1,-93,-13,-2,6,-70,0,0
1,-92,-15,-9,6,-70,0,0
1,-92,-15,-9,6,-70,0,0
1,-91,-14,3,6,-70,0,0
1,-91,-14,3,6,-70,0,0
1,-91,-14,0,6,-70,0,0
1,-91,-14,0,6,-70,0,0
1,-95,-17,-4,6,-70,0,0
1,-95,-17,-4,11,-77,0,0
1,-92,-16,-9,8,-73,0,0
1,-92,-16,-9,9,-69,2,4
1,-92,-16,-8,9,-69,0,0
1,-92,-16,-8,9,-69,2,4
1,-94,-14,-9,9,-69,0,0
1,-94,-14,-9,7,-71,2,4
1,-92,-16,-6,7,-71,0,0
1,-92,-16,-6,7,-71,0,0
1,-91,-13,1,7,-71,0,0
1,-91,-13,1,7,-71,0,0
1,-92,-14,-3,7,-71,14842,85
1,-92,-14,-3,7,-71,2254,10
1,-93,-15,-6,7,-71,0,0
1,-93,-15,-6,7,-71,0,0
